system_date,problem_number,num_characters
2024-10-15,719,497
2024-10-15,720,458
2024-10-15,721,530
2024-10-15,722,946
2024-10-15,723,817
2024-10-15,724,472
2024-10-15,725,680
2024-10-15,726,809
2024-10-15,727,745
2024-10-15,728,751
2024-10-15,729,402
2024-10-15,730,632
2024-10-15,731,625
2024-10-15,732,444
2024-10-15,733,762
2024-10-15,734,603
2024-10-15,735,509
2024-10-15,736,733
2024-10-15,737,356
2024-10-15,738,559
2024-10-15,739,643
2024-10-15,740,820
2024-10-15,741,647
2024-10-15,742,643
2024-10-15,743,393
2024-10-15,744,602
2024-10-15,745,519
2024-10-15,746,630
2024-10-15,747,375
2024-10-15,748,623
2024-10-15,749,560
2024-10-15,750,418
2024-10-15,751,732
2024-10-15,752,438
2024-10-15,753,603
2024-10-15,754,729
2024-10-15,755,733
2024-10-15,756,527
2024-10-15,757,390
2024-10-15,758,380
2024-10-15,759,633
2024-10-15,760,711
2024-10-15,761,327
2024-10-15,762,687
2024-10-15,763,668
2024-10-15,764,436
2024-10-15,765,512
2024-10-15,766,319
2024-10-15,767,435
2024-10-15,768,456
2024-10-15,769,614
2024-10-15,770,542
2024-10-15,771,597
2024-10-15,772,746
2024-10-15,773,665
2024-10-15,774,422
2024-10-15,775,337
2024-10-15,776,792
2024-10-15,777,534
2024-10-15,778,562
2024-10-15,779,545
2024-10-15,780,484
2024-10-15,781,680
2024-10-15,782,618
2024-10-15,783,567
2024-10-15,784,615
2024-10-15,785,636
2024-10-15,786,522
2024-10-15,787,531
2024-10-15,788,483
2024-10-15,789,613
2024-10-15,790,605
2024-10-15,791,675
2024-10-15,792,587
2024-10-15,793,493
2024-10-15,794,636
2024-10-15,795,599
2024-10-15,796,430
2024-10-15,797,612
2024-10-15,798,514
2024-10-15,799,610
2024-10-15,800,390
2024-10-15,801,657
2024-10-15,802,472
2024-10-15,803,473
2024-10-15,804,330
2024-10-15,805,556
2024-10-15,806,569
2024-10-15,807,364
2024-10-15,808,741
2024-10-15,809,422
2024-10-15,810,428
2024-10-15,811,374
2024-10-15,812,778
2024-10-15,813,515
2024-10-15,814,540
2024-10-15,815,466
2024-10-15,816,648
2024-10-15,817,644
2024-10-15,818,811
2024-10-15,819,636
2024-10-15,820,469
2024-10-15,821,538
2024-10-15,822,458
2024-10-15,823,620
2024-10-15,824,587
2024-10-15,825,511
2024-10-15,826,489
2024-10-15,827,367
2024-10-15,828,499
2024-10-15,829,486
2024-10-15,830,573
2024-10-15,831,444
2024-10-15,832,801
2024-10-15,833,566
2024-10-15,834,506
2024-10-15,835,291
2024-10-15,836,613
2024-10-15,837,487
2024-10-15,838,669
2024-10-15,839,482
2024-10-15,840,480
2024-10-15,841,599
2024-10-15,842,631
2024-10-15,843,443
2024-10-15,844,473
2024-10-15,845,679
2024-10-15,846,449
2024-10-15,847,484
2024-10-15,848,480
2024-10-15,849,844
2024-10-15,850,456
2024-10-15,851,516
2024-10-15,852,487
2024-10-15,853,641
2024-10-15,854,560
2024-10-15,855,658
2024-10-15,856,514
2024-10-15,857,409
2024-10-15,858,609
2024-10-15,859,586
2024-10-15,860,494
2024-10-15,861,925
2024-10-15,862,841
2024-10-15,863,531
2024-10-15,864,564
2024-10-15,865,538
2024-10-15,866,572
2024-10-15,867,498
2024-10-15,868,558
2024-10-15,869,586
2024-10-15,870,364
2024-10-15,871,538
2024-10-15,872,569
2024-10-15,873,597
2024-10-15,874,788
2024-10-15,875,573
2024-10-15,876,464
2024-10-15,877,799
2024-10-15,878,593
2024-10-15,879,535
2024-10-15,880,494
2024-10-15,881,718
2024-10-15,882,534
2024-10-15,883,523
2024-10-15,884,686
2024-10-15,885,513
2024-10-15,886,668
2024-10-15,887,517
2024-10-15,888,727
2024-10-15,889,474
2024-10-15,890,967
2024-10-15,891,478
2024-10-15,892,689
2024-10-15,893,570
2024-10-15,894,530
2024-10-15,895,455
2024-10-15,896,504
2024-10-15,897,468
2024-10-15,898,693
2024-10-15,899,584
2024-10-15,900,522
2024-10-15,901,511
2024-10-15,902,462
2024-10-15,903,592
2024-10-15,904,577
2024-10-15,905,604
2024-10-15,906,684
2024-10-15,907,407
2024-10-15,908,755
2024-10-15,909,356
2024-10-15,910,600
2024-10-15,911,642
2024-10-15,912,432
2024-10-15,913,754
2024-10-15,914,1033
2024-10-15,915,684
2024-10-15,916,863
2024-10-15,917,790
2024-10-15,918,605
2024-10-15,919,493
2024-10-15,920,661
2024-10-15,921,579
2024-10-15,922,566
2024-10-15,923,736
2024-10-15,924,594
2024-10-15,925,867
2024-10-15,926,650
2024-10-15,927,506
2024-10-15,928,672
2024-10-15,929,479
2024-10-15,930,460
2024-10-15,931,446
2024-10-15,932,572
2024-10-15,933,553
2024-10-15,934,595
2024-10-15,935,455
2024-10-15,936,536
2024-10-15,937,541
2024-10-15,938,429
2024-10-15,939,396
2024-10-15,940,728
2024-10-15,941,388
2024-10-15,942,565
2024-10-15,943,515
2024-10-15,944,1271
2024-10-15,945,338
2024-10-15,946,542
2024-10-15,947,493
2024-10-15,948,773
2024-10-15,949,565
2024-10-15,950,447
2024-10-15,951,619
2024-10-15,952,593
2024-10-15,953,589
2024-10-15,954,467
2024-10-15,955,602
2024-10-15,956,754
2024-10-15,957,427
2024-10-15,958,673
2024-10-15,959,566
2024-10-15,960,542
2024-10-15,961,730
2024-10-15,962,736
2024-10-15,963,428
2024-10-15,964,448
2024-10-15,965,859
2024-10-15,966,354
2024-10-15,967,597
2024-10-15,968,868
2024-10-15,969,526
2024-10-15,970,633
2024-10-15,971,519
2024-10-15,972,551
2024-10-15,973,600
2024-10-15,974,524
2024-10-15,975,538
2024-10-15,976,770
2024-10-15,977,359
2024-10-15,978,623
2024-10-15,979,570
2024-10-15,980,397
2024-10-15,981,562
2024-10-15,982,691
2024-10-15,983,543
2024-10-15,984,489
2024-10-15,985,667
2024-10-15,986,560
2024-10-15,987,621
2024-10-15,988,737
2024-10-15,989,541
2024-10-15,990,392
2024-10-15,991,734
2024-10-15,992,789
2024-10-15,993,733
2024-10-15,994,494
2024-10-15,995,657
2024-10-15,996,551
2024-10-15,997,554
2024-10-15,998,602
2024-10-15,999,336
2024-10-15,1000,604
2024-09-15,1,469
2024-09-15,2,460
2024-09-15,3,582
2024-09-15,4,610
2024-09-15,5,677
2024-09-15,6,330
2024-09-15,7,613
2024-09-15,8,578
2024-09-15,9,681
2024-09-15,10,435
2024-09-15,11,525
2024-09-15,12,532
2024-09-15,13,753
2024-09-15,14,582
2024-09-15,15,683
2024-09-15,16,555
2024-09-15,17,955
2024-09-15,18,571
2024-09-15,19,498
2024-09-15,20,531
2024-09-15,21,471
2024-09-15,22,529
2024-09-15,23,738
2024-09-15,24,850
2024-09-15,25,617
2024-09-15,26,781
2024-09-15,27,689
2024-09-15,28,461
2024-09-15,29,591
2024-09-15,30,594
2024-09-15,31,482
2024-09-15,32,435
2024-09-15,33,508
2024-09-15,34,450
2024-09-15,35,440
2024-09-15,36,730
2024-09-15,37,634
2024-09-15,38,456
2024-09-15,39,593
2024-09-15,40,649
2024-09-15,41,607
2024-09-15,42,854
2024-09-15,43,813
2024-09-15,44,423
2024-09-15,45,582
2024-09-15,46,491
2024-09-15,47,761
2024-09-15,48,833
2024-09-15,49,609
2024-09-15,50,507
2024-09-15,51,838
2024-09-15,52,632
2024-09-15,53,651
2024-09-15,54,443
2024-09-15,55,700
2024-09-15,56,525
2024-09-15,57,466
2024-09-15,58,681
2024-09-15,59,699
2024-09-15,60,632
2024-09-15,61,528
2024-09-15,62,824
2024-09-15,63,633
2024-09-15,64,381
2024-09-15,65,394
2024-09-15,66,523
2024-09-15,67,498
2024-09-15,68,337
2024-09-15,69,642
2024-09-15,70,695
2024-09-15,71,414
2024-09-15,72,664
2024-09-15,73,539
2024-09-15,74,452
2024-09-15,75,458
2024-09-15,76,446
2024-09-15,77,630
2024-09-15,78,614
2024-09-15,79,608
2024-09-15,80,688
2024-09-15,81,544
2024-09-15,82,571
2024-09-15,83,429
2024-09-15,84,660
2024-09-15,85,676
2024-09-15,86,540
2024-09-15,87,663
2024-09-15,88,572
2024-09-15,89,402
2024-09-15,90,575
2024-09-15,91,646
2024-09-15,92,408
2024-09-15,93,679
2024-09-15,94,600
2024-09-15,95,363
2024-09-15,96,566
2024-09-15,97,629
2024-09-15,98,409
2024-09-15,99,499
2024-09-15,100,699
2024-09-15,101,544
2024-09-15,102,535
2024-09-15,103,568
2024-09-15,104,335
2024-09-15,105,535
2024-09-15,106,532
2024-09-15,107,386
2024-09-15,108,566
2024-09-15,109,521
2024-09-15,110,468
2024-09-15,111,594
2024-09-15,112,479
2024-09-15,113,477
2024-09-15,114,673
2024-09-15,115,600
2024-09-15,116,384
2024-09-15,117,554
2024-09-15,118,475
2024-09-15,119,411
2024-09-15,120,553
2024-09-15,121,271
2024-09-15,122,615
2024-09-15,123,435
2024-09-15,124,923
2024-09-15,125,569
2024-09-15,126,469
2024-09-15,127,831
2024-09-15,128,758
2024-09-15,129,709
2024-09-15,130,527
2024-09-15,131,437
2024-09-15,132,655
2024-09-15,133,685
2024-09-15,134,905
2024-09-15,135,526
2024-09-15,136,518
2024-09-15,137,829
2024-09-15,138,680
2024-09-15,139,417
2024-09-15,140,427
2024-09-15,141,542
2024-09-15,142,657
2024-09-15,143,713
2024-09-15,144,683
2024-09-15,145,501
2024-09-15,146,651
2024-09-15,147,612
2024-09-15,148,618
2024-09-15,149,570
2024-09-15,150,642
2024-09-15,151,461
2024-09-15,152,500
2024-09-15,153,505
2024-09-15,154,487
2024-09-15,155,868
2024-09-15,156,374
2024-09-15,157,512
2024-09-15,158,843
2024-09-15,159,447
2024-09-15,160,676
2024-09-15,161,527
2024-09-15,162,531
2024-09-15,163,400
2024-09-15,164,614
2024-09-15,165,630
2024-09-15,166,712
2024-09-15,167,614
2024-09-15,168,615
2024-09-15,169,444
2024-09-15,170,545
2024-09-15,171,683
2024-09-15,172,635
2024-09-15,173,521
2024-09-15,174,515
2024-09-15,175,453
2024-09-15,176,519
2024-09-15,177,643
2024-09-15,178,679
2024-09-15,179,445
2024-09-15,180,613
2024-09-15,181,410
2024-09-15,182,743
2024-09-15,183,546
2024-09-15,184,589
2024-09-15,185,879
2024-09-15,186,566
2024-09-15,187,590
2024-09-15,188,424
2024-09-15,189,477
2024-09-15,190,526
2024-09-15,191,677
2024-09-15,192,648
2024-09-15,193,593
2024-09-15,194,510
2024-09-15,195,595
2024-09-15,196,885
2024-09-15,197,590
2024-09-15,198,483
2024-09-15,199,535
2024-09-15,200,776
2024-09-15,201,481
2024-09-15,202,505
2024-09-15,203,514
2024-09-15,204,454
2024-09-15,205,352
2024-09-15,206,541
2024-09-15,207,696
2024-09-15,208,701
2024-09-15,209,432
2024-09-15,210,687
2024-09-15,211,498
2024-09-15,212,638
2024-09-15,213,713
2024-09-15,214,408
2024-09-15,215,376
2024-09-15,216,514
2024-09-15,217,867
2024-09-15,218,386
2024-09-15,219,886
2024-09-15,220,656
2024-09-15,221,595
2024-09-15,222,577
2024-09-15,223,637
2024-09-15,224,806
2024-09-15,225,574
2024-09-15,226,668
2024-09-15,227,515
2024-09-15,228,446
2024-09-15,229,557
2024-09-15,230,623
2024-09-15,231,822
2024-09-15,232,514
2024-09-15,233,544
2024-09-15,234,274
2024-09-15,235,691
2024-09-15,236,455
2024-09-15,237,480
2024-09-15,238,547
2024-09-15,239,424
2024-09-15,240,796
2024-09-15,241,783
2024-09-15,242,453
2024-09-15,243,577
2024-09-15,244,624
2024-09-15,245,833
2024-09-15,246,342
2024-09-15,247,697
2024-09-15,248,525
2024-09-15,249,601
2024-09-15,250,859
2024-09-15,251,628
2024-09-15,252,349
2024-09-15,253,759
2024-09-15,254,407
2024-09-15,255,713
2024-09-15,256,369
2024-09-15,257,607
2024-09-15,258,691
2024-09-15,259,547
2024-09-15,260,547
2024-09-15,261,592
2024-09-15,262,614
2024-09-15,263,544
2024-09-15,264,579
2024-09-15,265,442
2024-09-15,266,800
2024-09-15,267,520
2024-09-15,268,472
2024-09-15,269,423
2024-09-15,270,511
2024-09-15,271,626
2024-09-15,272,900
2024-09-15,273,632
2024-09-15,274,872
2024-09-15,275,625
2024-09-15,276,362
2024-09-15,277,646
2024-09-15,278,683
2024-09-15,279,646
2024-09-15,280,481
2024-09-15,281,509
2024-09-15,282,614
2024-09-15,283,551
2024-09-15,284,480
2024-09-15,285,458
2024-09-15,286,592
2024-09-15,287,606
2024-09-15,288,707
2024-09-15,289,761
2024-09-15,290,522
2024-09-15,291,668
2024-09-15,292,406
2024-09-15,293,510
2024-09-15,294,385
2024-09-15,295,372
2024-09-15,296,445
2024-09-15,297,536
2024-09-15,298,586
2024-09-15,299,571
2024-09-15,300,491
2024-09-15,301,478
2024-09-15,302,506
2024-09-15,303,615
2024-09-15,304,506
2024-09-15,305,376
2024-09-15,306,503
2024-09-15,307,704
2024-09-15,308,675
2024-09-15,309,400
2024-09-15,310,584
2024-09-15,311,688
2024-09-15,312,588
2024-09-15,313,481
2024-09-15,314,629
2024-09-15,315,712
2024-09-15,316,589
2024-09-15,317,672
2024-09-15,318,611
2024-09-15,319,497
2024-09-15,320,831
2024-09-15,321,484
2024-09-15,322,595
2024-09-15,323,590
2024-09-15,324,966
2024-09-15,325,536
2024-09-15,326,843
2024-09-15,327,731
2024-09-15,328,723
2024-09-15,329,515
2024-09-15,330,501
2024-09-15,331,636
2024-09-15,332,585
2024-09-15,333,602
2024-09-15,334,558
2024-09-15,335,452
2024-09-15,336,607
2024-09-15,337,376
2024-09-15,338,783
2024-09-15,339,526
2024-09-15,340,505
2024-09-15,341,906
2024-09-15,342,543
2024-09-15,343,518
2024-09-15,344,643
2024-09-15,345,483
2024-09-15,346,599
2024-09-15,347,478
2024-09-15,348,593
2024-09-15,349,509
2024-09-15,350,496
2024-09-15,351,589
2024-09-15,352,465
2024-09-15,353,621
2024-09-15,354,693
2024-09-15,355,496
2024-09-15,356,526
2024-09-15,357,479
2024-09-15,358,475
2024-09-15,359,483
2024-09-15,360,692
2024-09-15,361,804
2024-09-15,362,602
2024-09-15,363,520
2024-09-15,364,507
2024-09-15,365,517
2024-09-15,366,399
2024-09-15,367,630
2024-09-15,368,578
2024-09-15,369,395
2024-09-15,370,528
2024-09-15,371,424
2024-09-15,372,626
2024-09-15,373,480
2024-09-15,374,579
2024-09-15,375,638
2024-09-15,376,730
2024-09-15,377,541
2024-09-15,378,463
2024-09-15,379,641
2024-09-15,380,506
2024-09-15,381,677
2024-09-15,382,702
2024-09-15,383,588
2024-09-15,384,618
2024-09-15,385,731
2024-09-15,386,600
2024-09-15,387,595
2024-09-15,388,463
2024-09-15,389,589
2024-09-15,390,744
2024-09-15,391,666
2024-09-15,392,609
2024-09-15,393,739
2024-09-15,394,577
2024-09-15,395,550
2024-09-15,396,632
2024-09-15,397,491
2024-09-15,398,462
2024-09-15,399,605
2024-09-15,400,437
2024-09-15,401,775
2024-09-15,402,761
2024-09-15,403,598
2024-09-15,404,661
2024-09-15,405,474
2024-09-15,406,741
2024-09-15,407,518
2024-09-15,408,489
2024-09-15,409,415
2024-09-15,410,306
2024-09-15,411,492
2024-09-15,412,591
2024-09-15,413,817
2024-09-15,414,582
2024-09-15,415,703
2024-09-15,416,541
2024-09-15,417,667
2024-09-15,418,299
2024-09-15,419,755
2024-09-15,420,818
2024-09-15,421,451
2024-09-15,422,642
2024-09-15,423,571
2024-09-15,424,465
2024-09-15,425,553
2024-09-15,426,756
2024-09-15,427,578
2024-09-15,428,431
2024-09-15,429,509
2024-09-15,430,686
2024-09-15,431,979
2024-09-15,432,478
2024-09-15,433,678
2024-09-15,434,566
2024-09-15,435,592
2024-09-15,436,598
2024-09-15,437,532
2024-09-15,438,591
2024-09-15,439,722
2024-09-15,440,691
2024-09-15,441,660
2024-09-15,442,668
2024-09-15,443,520
2024-09-15,444,446
2024-09-15,445,581
2024-09-15,446,540
2024-09-15,447,406
2024-09-15,448,757
2024-09-15,449,891
2024-09-15,450,672
2024-09-15,451,514
2024-09-15,452,494
2024-09-15,453,419
2024-09-15,454,598
2024-09-15,455,428
2024-09-15,456,541
2024-09-15,457,564
2024-09-15,458,493
2024-09-15,459,657
2024-09-15,460,464
2024-09-15,461,601
2024-09-15,462,419
2024-09-15,463,451
2024-09-15,464,462
2024-09-15,465,660
2024-09-15,466,494
2024-09-15,467,724
2024-09-15,468,441
2024-09-15,469,399
2024-09-15,470,606
2024-09-15,471,427
2024-09-15,472,572
2024-09-15,473,487
2024-09-15,474,481
2024-09-15,475,716
2024-09-15,476,445
2024-09-15,477,547
2024-09-15,478,677
2024-09-15,479,506
2024-09-15,480,732
2024-09-15,481,583
2024-09-15,482,530
2024-09-15,483,564
2024-09-15,484,492
2024-09-15,485,430
2024-09-15,486,992
2024-09-15,487,445
2024-09-15,488,684
2024-09-15,489,462
2024-09-15,490,832
2024-09-15,491,349
2024-09-15,492,563
2024-09-15,493,524
2024-09-15,494,669
2024-09-15,495,936
2024-09-15,496,605
2024-09-15,497,533
2024-09-15,498,732
2024-09-15,499,696
2024-09-15,500,537
2024-09-15,501,645
2024-09-15,502,596
2024-09-15,503,576
2024-09-15,504,560
2024-09-15,505,471
2024-09-15,506,752
2024-09-15,507,659
2024-09-15,508,609
2024-09-15,509,642
2024-09-15,510,513
2024-09-15,511,560
2024-09-15,512,758
2024-09-15,513,620
2024-09-15,514,609
2024-09-15,515,505
2024-09-15,516,569
2024-09-15,517,466
2024-09-15,518,622
2024-09-15,519,753
2024-09-15,520,499
2024-09-15,521,655
2024-09-15,522,680
2024-09-15,523,632
2024-09-15,524,559
2024-09-15,525,732
2024-09-15,526,453
2024-09-15,527,489
2024-09-15,528,745
2024-09-15,529,669
2024-09-15,530,650
2024-09-15,531,958
2024-09-15,532,451
2024-09-15,533,677
2024-09-15,534,477
2024-09-15,535,468
2024-09-15,536,681
2024-09-15,537,316
2024-09-15,538,578
2024-09-15,539,572
2024-09-15,540,878
2024-09-15,541,593
2024-09-15,542,518
2024-09-15,543,482
2024-09-15,544,585
2024-09-15,545,660
2024-09-15,546,305
2024-09-15,547,440
2024-09-15,548,636
2024-09-15,549,546
2024-09-15,550,584
2024-09-15,551,675
2024-09-15,552,529
2024-09-15,553,451
2024-09-15,554,925
2024-09-15,555,1002
2024-09-15,556,532
2024-09-15,557,597
2024-09-15,558,317
2024-09-15,559,548
2024-09-15,560,463
2024-09-15,561,803
2024-09-15,562,691
2024-09-15,563,368
2024-09-15,564,507
2024-09-15,565,785
2024-09-15,566,457
2024-09-15,567,438
2024-09-15,568,477
2024-09-15,569,569
2024-09-15,570,705
2024-09-15,571,740
2024-09-15,572,541
2024-09-15,573,373
2024-09-15,574,573
2024-09-15,575,663
2024-09-15,576,753
2024-09-15,577,682
2024-09-15,578,379
2024-09-15,579,647
2024-09-15,580,559
2024-09-15,581,443
2024-09-15,582,460
2024-09-15,583,562
2024-09-15,584,788
2024-09-15,585,728
2024-09-15,586,553
2024-09-15,587,636
2024-09-15,588,607
2024-09-15,589,521
2024-09-15,590,590
2024-09-15,591,402
2024-09-15,592,631
2024-09-15,593,382
2024-09-15,594,524
2024-09-15,595,812
2024-09-15,596,768
2024-09-15,597,473
2024-09-15,598,571
2024-09-15,599,723
2024-09-15,600,510
2024-09-15,601,512
2024-09-15,602,635
2024-09-15,603,643
2024-09-15,604,534
2024-09-15,605,682
2024-09-15,606,776
2024-09-15,607,629
2024-09-15,608,591
2024-09-15,609,475
2024-09-15,610,531
2024-09-15,611,461
2024-09-15,612,606
2024-09-15,613,477
2024-09-15,614,618
2024-09-15,615,549
2024-09-15,616,499
2024-09-15,617,617
2024-09-15,618,775
2024-09-15,619,701
2024-09-15,620,567
2024-09-15,621,533
2024-09-15,622,677
2024-09-15,623,1062
2024-09-15,624,484
2024-09-15,625,818
2024-09-15,626,712
2024-09-15,627,606
2024-09-15,628,527
2024-09-15,629,742
2024-09-15,630,1126
2024-09-15,631,680
2024-09-15,632,475
2024-09-15,633,543
2024-09-15,634,554
2024-09-15,635,660
2024-09-15,636,716
2024-09-15,637,492
2024-09-15,638,736
2024-09-15,639,471
2024-09-15,640,751
2024-09-15,641,381
2024-09-15,642,742
2024-09-15,643,357
2024-09-15,644,421
2024-09-15,645,630
2024-09-15,646,377
2024-09-15,647,506
2024-09-15,648,480
2024-09-15,649,557
2024-09-15,650,547
2024-09-15,651,492
2024-09-15,652,473
2024-09-15,653,556
2024-09-15,654,464
2024-09-15,655,489
2024-09-15,656,381
2024-09-15,657,903
2024-09-15,658,578
2024-09-15,659,644
2024-09-15,660,529
2024-09-15,661,514
2024-09-15,662,523
2024-09-15,663,573
2024-09-15,664,572
2024-09-15,665,344
2024-09-15,666,679
2024-09-15,667,898
2024-09-15,668,550
2024-09-15,669,578
2024-09-15,670,437
2024-09-15,671,359
2024-09-15,672,330
2024-09-15,673,745
2024-09-15,674,338
2024-09-15,675,647
2024-09-15,676,622
2024-09-15,677,623
2024-09-15,678,463
2024-09-15,679,653
2024-09-15,680,455
2024-09-15,681,515
2024-09-15,682,535
2024-09-15,683,470
2024-09-15,684,569
2024-09-15,685,440
2024-09-15,686,485
2024-09-15,687,381
2024-09-15,688,532
2024-09-15,689,683
2024-09-15,690,636
2024-09-15,691,622
2024-09-15,692,484
2024-09-15,693,497
2024-09-15,694,712
2024-09-15,695,861
2024-09-15,696,667
2024-09-15,697,769
2024-09-15,698,549
2024-09-15,699,697
2024-09-15,700,893
2024-09-15,701,526
2024-09-15,702,685
2024-09-15,703,613
2024-09-15,704,452
2024-09-15,705,479
2024-09-15,706,650
2024-09-15,707,549
2024-09-15,708,703
2024-09-15,709,575
2024-09-15,710,689
2024-09-15,711,710
2024-09-15,712,470
2024-09-15,713,527
2024-09-15,714,580
2024-09-15,715,584
2024-09-15,716,531
2024-09-15,717,388
2024-09-15,718,648
2024-09-15,719,528
2024-09-15,720,465
2024-09-15,721,396
2024-09-15,722,946
2024-09-15,723,635
2024-09-15,724,480
2024-09-15,725,681
2024-09-15,726,906
2024-09-15,727,724
2024-09-15,728,776
2024-09-15,729,449
2024-09-15,730,446
2024-09-15,731,528
2024-09-15,732,334
2024-09-15,733,763
2024-09-15,734,673
2024-09-15,735,554
2024-09-15,736,725
2024-09-15,737,411
2024-09-15,738,562
2024-09-15,739,598
2024-09-15,740,702
2024-09-15,741,821
2024-09-15,742,537
2024-09-15,743,400
2024-09-15,744,528
2024-09-15,745,465
2024-09-15,746,558
2024-09-15,747,420
2024-09-15,748,697
2024-09-15,749,662
2024-09-15,750,393
2024-09-15,751,754
2024-09-15,752,465
2024-09-15,753,574
2024-09-15,754,761
2024-09-15,755,700
2024-09-15,756,529
2024-09-15,757,429
2024-09-15,758,620
2024-09-15,759,609
2024-09-15,760,731
2024-09-15,761,489
2024-09-15,762,618
2024-09-15,763,641
2024-09-15,764,436
2024-09-15,765,641
2024-09-15,766,392
2024-09-15,767,435
2024-09-15,768,429
2024-09-15,769,614
2024-09-15,770,553
2024-09-15,771,685
2024-09-15,772,746
2024-09-15,773,446
2024-09-15,774,380
2024-09-15,775,356
2024-09-15,776,744
2024-09-15,777,544
2024-09-15,778,418
2024-09-15,779,579
2024-09-15,780,484
2024-09-15,781,768
2024-09-15,782,547
2024-09-15,783,497
2024-09-15,784,587
2024-09-15,785,559
2024-09-15,786,597
2024-09-15,787,771
2024-09-15,788,489
2024-09-15,789,652
2024-09-15,790,482
2024-09-15,791,660
2024-09-15,792,773
2024-09-15,793,448
2024-09-15,794,653
2024-09-15,795,498
2024-09-15,796,430
2024-09-15,797,601
2024-09-15,798,514
2024-09-15,799,598
2024-09-15,800,573
2024-09-15,801,451
2024-09-15,802,608
2024-09-15,803,473
2024-09-15,804,330
2024-09-15,805,556
2024-09-15,806,571
2024-09-15,807,622
2024-09-15,808,622
2024-09-15,809,662
2024-09-15,810,428
2024-09-15,811,495
2024-09-15,812,832
2024-09-15,813,503
2024-09-15,814,624
2024-09-15,815,500
2024-09-15,816,653
2024-09-15,817,651
2024-09-15,818,887
2024-09-15,819,654
2024-09-15,820,478
2024-09-15,821,356
2024-09-15,822,462
2024-09-15,823,619
2024-09-15,824,755
2024-09-15,825,511
2024-09-15,826,497
2024-09-15,827,363
2024-09-15,828,509
2024-09-15,829,524
2024-09-15,830,575
2024-09-15,831,412
2024-09-15,832,770
2024-09-15,833,569
2024-09-15,834,471
2024-09-15,835,281
2024-09-15,836,595
2024-09-15,837,559
2024-09-15,838,665
2024-09-15,839,724
2024-09-15,840,380
2024-09-15,841,468
2024-09-15,842,621
2024-09-15,843,444
2024-09-15,844,571
2024-09-15,845,874
2024-09-15,846,562
2024-09-15,847,582
2024-09-15,848,480
2024-09-15,849,797
2024-09-15,850,456
2024-09-15,851,670
2024-09-15,852,514
2024-09-15,853,777
2024-09-15,854,571
2024-09-15,855,587
2024-09-15,856,506
2024-09-15,857,453
2024-09-15,858,689
2024-09-15,859,597
2024-09-15,860,523
2024-09-15,861,900
2024-09-15,862,924
2024-09-15,863,455
2024-09-15,864,563
2024-09-15,865,469
2024-09-15,866,595
2024-09-15,867,488
2024-09-15,868,495
2024-09-15,869,680
2024-09-15,870,381
2024-09-15,871,531
2024-09-15,872,492
2024-09-15,873,497
2024-09-15,874,780
2024-09-15,875,683
2024-09-15,876,679
2024-09-15,877,794
2024-09-15,878,604
2024-09-15,879,537
2024-09-15,880,508
2024-09-15,881,709
2024-09-15,882,610
2024-09-15,883,642
2024-09-15,884,644
2024-09-15,885,513
2024-09-15,886,808
2024-09-15,887,546
2024-09-15,888,609
2024-09-15,889,478
2024-09-15,890,878
2024-09-15,891,472
2024-09-15,892,648
2024-09-15,893,739
2024-09-15,894,622
2024-09-15,895,419
2024-09-15,896,493
2024-09-15,897,496
2024-09-15,898,416
2024-09-15,899,537
2024-09-15,900,423
2024-09-15,901,511
2024-09-15,902,481
2024-09-15,903,606
2024-09-15,904,638
2024-09-15,905,831
2024-09-15,906,821
2024-09-15,907,476
2024-09-15,908,790
2024-09-15,909,569
2024-09-15,910,717
2024-09-15,911,563
2024-09-15,912,322
2024-09-15,913,817
2024-09-15,914,1033
2024-09-15,915,679
2024-09-15,916,761
2024-09-15,917,922
2024-09-15,918,639
2024-09-15,919,474
2024-09-15,920,645
2024-09-15,921,426
2024-09-15,922,509
2024-09-15,923,706
2024-09-15,924,685
2024-09-15,925,865
2024-09-15,926,712
2024-09-15,927,501
2024-09-15,928,697
2024-09-15,929,466
2024-09-15,930,458
2024-09-15,931,379
2024-09-15,932,731
2024-09-15,933,545
2024-09-15,934,546
2024-09-15,935,512
2024-09-15,936,760
2024-09-15,937,530
2024-09-15,938,501
2024-09-15,939,391
2024-09-15,940,900
2024-09-15,941,377
2024-09-15,942,473
2024-09-15,943,506
2024-09-15,944,892
2024-09-15,945,349
2024-09-15,946,526
2024-09-15,947,438
2024-09-15,948,745
2024-09-15,949,492
2024-09-15,950,316
2024-09-15,951,601
2024-09-15,952,727
2024-09-15,953,551
2024-09-15,954,467
2024-09-15,955,574
2024-09-15,956,669
2024-09-15,957,541
2024-09-15,958,765
2024-09-15,959,590
2024-09-15,960,550
2024-09-15,961,727
2024-09-15,962,926
2024-09-15,963,352
2024-09-15,964,403
2024-09-15,965,652
2024-09-15,966,369
2024-09-15,967,734
2024-09-15,968,954
2024-09-15,969,669
2024-09-15,970,615
2024-09-15,971,591
2024-09-15,972,617
2024-09-15,973,623
2024-09-15,974,497
2024-09-15,975,530
2024-09-15,976,761
2024-09-15,977,359
2024-09-15,978,778
2024-09-15,979,471
2024-09-15,980,496
2024-09-15,981,664
2024-09-15,982,691
2024-09-15,983,574
2024-09-15,984,498
2024-09-15,985,671
2024-09-15,986,525
2024-09-15,987,588
2024-09-15,988,647
